opengl32-sys 0.00070596428964866985485832051594
dxgi-sys 0.00070566872114583283504690713883
d3d12-sys 0.00070566872114583283504690713883
dwrite-sys 0.00070541092530820501387694987372
bcrypt-sys 0.00070462050163450865719605431536
comdlg32-sys 0.00070462050163450865719605431536
credui-sys 0.00070462050163450865719605431536
d2d1-sys 0.00070462050163450865719605431536
d3d9-sys 0.00070462050163450865719605431536
dsound-sys 0.00070462050163450865719605431536
httpapi-sys 0.00070462050163450865719605431536
mpr-sys 0.00070462050163450865719605431536
netapi32-sys 0.00070462050163450865719605431536
odbc32-sys 0.00070462050163450865719605431536
pdh-sys 0.00070462050163450865719605431536
setupapi-sys 0.00070462050163450865719605431536
shlwapi-sys 0.00070462050163450865719605431536
usp10-sys 0.00070462050163450865719605431536
vssapi-sys 0.00070462050163450865719605431536
wevtapi-sys 0.00070462050163450865719605431536
winhttp-sys 0.00070462050163450865719605431536
winscard-sys 0.00070462050163450865719605431536
winspool-sys 0.00070462050163450865719605431536
winusb-sys 0.00070462050163450865719605431536
generic-array 0.00069671648728152199211982598115
image 0.00069189044637741573418737717205
miow 0.00068102117998563628260139113380
num-rational 0.00067928135078410912042756741869
openssl 0.00067873498612126966725993648666
syntex_errors 0.00067253996847397472854529487662
fuchsia-zircon-sys 0.00067237036668191751086209873023
simd 0.00066764311221398538187532523125
futures-channel-preview 0.00066675142707604102224744346827
serde_item 0.00065616252381965958773157865380
utf8-ranges 0.00064129354153190268154893782793
syntex_pos 0.00063820210188553281975554209993
aho-corasick 0.00063746409851553689513564693314
tester 0.00063165580814966313868974445711
futures-channel 0.00063078149016850232171094159384
tokio 0.00062712035062145439576891670086
aster 0.00062414295996565650158360849531
indexmap 0.00062147207680791904937933622932
unrest_tmp_synom 0.00061530433920984088300154546403
mio 0.00060905103047451949419693884025
glob 0.00060898849565252865471270959929
wasm-bindgen-test 0.00060468423376583034165032692897
parking_lot_core 0.00060453896881938729533645382475
serde_derive_state_internals 0.00059965844250045531507037344099
futures-util-preview 0.00059112736216158793048358610633
unrest_tmp_syn 0.00056922541037865458709438248874
item 0.00056692017931672298268475085337
syn-error-experiment 0.00056692017931672298268475085337
syn-next 0.00056692017931672298268475085337
mime 0.00056077782336882910519532119409
mempool 0.00055645354136910866061499492119
rustc-rayon-core 0.00055375901827016665163183617437
futures-stable-preview 0.00054961871838203634789421503370
rustc-hash 0.00054324104515017621226669053414
serde_derive_state 0.00054301899224067659652931405745
embedded-hal 0.00053573652284043759251586092063
quasi 0.00052837469746833316298906257913
futures-executor 0.00052447313872834740427347766101
clippy_lints 0.00052207501265399372959025159346
ryu 0.00051712158013294835107176439237
ena 0.00050875984495137710744011583230
cortex-m 0.00050174203682557720965218273079
rustc-rayon 0.00050057312384847935712167688038
futures-io 0.00048931739245663605480246571844
skeptic 0.00048808836256092758953267773947
futures-stable 0.00048435489381870908782642959345
servo_arc 0.00047511340720010261911426807657
futures-util 0.00047251207141138371536567830411
js-sys 0.00047217552401701470138339900018
syntex 0.00046884552448782585223896468563
selectors 0.00046857503722872362230539300398
yaml-rust 0.00046123013273099484248332413650
quickcheck_macros 0.00045759320218160615470481822342
xml-rs 0.00045612717644017965147248960811
quasi_macros 0.00045584448954691316087395325241
csv 0.00045336469703919745743297964324
flate2 0.00044832559436148148755349462924
arrayvec 0.00044793631173284940202167225820
cmake 0.00044758380194714854002913106967
unicode-segmentation 0.00044643175661465109467507250685
rust-crypto 0.00044281657226219147457241254173
wasm-bindgen-cli-support 0.00044247593205141885460210393610
nodrop 0.00044123680000936790334548076586
futures-io-preview 0.00044108373083892013543153010069
futures-sink-preview 0.00044108373083892013543153010069
grep-matcher 0.00043975063451298011764009632252
odds 0.00043622348148640121938413027891
proc-macro-hack 0.00043524979411047677764490249075
iovec 0.00043508389616809411450104594365
futures-cpupool 0.00043081110972396154416494407080
futures-sink 0.00042592469965256710704229470288
memmap 0.00041860117879389868505643490515
conv 0.00041360923236049808781808478919
futures-async-runtime-preview 0.00041016322266002589770617081655
futures-macro-async-preview 0.00041016322266002589770617081655
cargo_metadata 0.00040949338561704505447952362474
criterion 0.00040419186268648342680656626591
bare-metal 0.00040114195223902085734452027665
cargo 0.00038259502265189148989196765704
petgraph 0.00038186315385979743364588956389
tokio-executor 0.00038027946238039338211489592823
crossbeam-utils 0.00037972517070846735498523827346
structopt 0.00037826052243358147635088339911
phf 0.00037410367893453308442072713369
git2 0.00037357974388758545059366356078
wasm-bindgen-test-project-builder 0.00037031676044190051273752306571
slog 0.00036977543364544071232205557642
semver-parser 0.00036914023616280779464468575490
thread-id 0.00036551630014774230117632902726
magenta-sys 0.00036356417109012181040211819649
duct 0.00036130204250269876619858222533
curl 0.00036109690994166605652881951727
http 0.00035911352115486561619936423106
futures-macro-async 0.00035774455263526449069755308585
futures-async-runtime 0.00035774455263526449069755308585
bit-vec 0.00035372859881527182182234247954
derive-new 0.00035317937161382588050900777077
wasm-bindgen-futures 0.00035292690943764296572504601812
threadpool 0.00035236501429608530324213977458
crossbeam-deque 0.00035174870570305711518083180422
quine-mc_cluskey 0.00034876192027387089211395987398
termion 0.00034739860964231824604075971052
ring 0.00034466331094584837799535415037
openssl-sys 0.00034376601685272420091954437282
speculate 0.00033926153698938182412883635131
unrest_tmp_quote 0.00033339010162833262584242133286
crates-io 0.00032903572855907204991118830684
globset 0.00032524792255387896446755524593
vec_map 0.00032464941131273705862345102524
horrorshow 0.00032328409918250613792195524709
cortex-m-rt 0.00032172245076105687863407545102
wasm-bindgen-shared 0.00032167546920796414797183437884
protobuf 0.00032166992194958152423769903727
humantime 0.00031963456301398602806343451910
phf_shared 0.00031811807378270048202173470031
winapi-util 0.00031388204115521186211151816181
grep-regex 0.00031327573691872505519395719631
ndarray 0.00031269207166179270466002670936
unicase 0.00030959244323504412623945802885
typenum 0.00030952243184285673036765240695
postgres 0.00030832953219790942139821865453
wasm-bindgen-macro 0.00030610088916584936129250404946
ignore 0.00030446147692492393516811022280
nalgebra 0.00030056584851566325606447849239
net2 0.00029981405174738998261826927738
try_from 0.00029951168999901514470099450627
mint 0.00029796152401878573615784384643
hyper-rustls 0.00029759744927028105622446307876
crates-index 0.00029755121371239121952703698959
unsafe-any 0.00029605649913720541660869245426
parity-wasm 0.00029592745107060125465611721829
yup-oauth2 0.00029325720158470400863309768269
grep-searcher 0.00029126876366007063527685527760
futures2 0.00029060276519712023319402804944
encoding 0.00028491213442097235815017586269
colored 0.00028037764065030678717685419521
tokio-timer 0.00027869117535300096458183993775
heapsize_plugin 0.00027832917421784296278797210533
cgmath 0.00027816232378203420818121860414
wasm-bindgen-backend 0.00027750465977064277343228093642
quasi_codegen 0.00027392338130974129561945318301
sha2 0.00027067884539697415835837746023
glium 0.00026910117139849440729901242086
wasm-bindgen-test-macro 0.00026864187408688053109936944018
pulldown-cmark 0.00026857983487648924916801895790
grep-cli 0.00026837779430914898140189683851
grep-printer 0.00026755974721157755550487999940
grep-pcre2 0.00026755974721157755550487999940
futures-test-preview 0.00026572749142318794878664389714
sotahyper 0.00026332847371435171837314448418
pest 0.00026221659611736788204547354830
crossbeam-epoch 0.00026156681500647959055794178340
grep 0.00026115479533069901841788040819
rustc-test 0.00025959651226023809297838162991
approx 0.00025878874623156772555657156865
ripgrep 0.00025572072982095461757268139991
tokio-current-thread 0.00025331305046952809836846576275
tokio-reactor 0.00025294373915541785600644142384
serde_yaml 0.00025129043205260163679898299804
enum_primitive 0.00024992839814415952412463006738
fera-fun 0.00024877521513647511122377387061
digest 0.00024803875785446458058711161065
percent-encoding 0.00024517001454622052315085456442
term_size 0.00024464665477335847303466676017
textwrap 0.00024448581126434770684902053617
sdl2 0.00024179044790009394071128578929
typemap 0.00023894529106823644512037907450
crossbeam-channel 0.00023827554590556386808659905530
encoding_rs 0.00023675000502202577239325986813
maud 0.00023502271843325509394564964971
structopt-derive 0.00023439169943310699884345127408
native-tls 0.00023280766705351281769392768339
hyperx 0.00023073799552321159274555217866
synstructure 0.00023073025676155492426529225458
custom_derive 0.00022995153122663662161040409870
wasm-bindgen-macro-support 0.00022984650920120918717558244904
boxfuture 0.00022717903242899469863635975031
futures-mio 0.00022689563321637594211707678049
syncbox 0.00022597445455890344538814329400
web-sys 0.00022413876608353921712248058018
wasm-bindgen-wasm-interpreter 0.00022325588916027007337257448416
wasm-bindgen-gc 0.00022325588916027007337257448416
wasm-bindgen-threads-xform 0.00022325588916027007337257448416
gazetta-core 0.00022053480208015973566652856430
wasm-bindgen-webidl 0.00021704592324419950846552118673
phf_codegen 0.00021614163986228470131119305808
fera-unionfind 0.00021482105999055421327592618752
fera-optional 0.00021482105999055421327592618752
postgres-shared 0.00021444212090810347995720186454
nb 0.00021376380545278127393894751496
futures-tls 0.00021244909477002770696422995211
owning_ref 0.00021191077093611387959296021855
phf_macros 0.00020974591332491128383049006079
errno 0.00020730538535928955796126815780
glib-sys 0.00020498456632480000416327015067
compiler_builtins 0.00020487901104253425214364592311
rusoto_core 0.00020460559572700381600340868715
tokio-codec 0.00020200697471603582021718037431
unicode-bidi 0.00020099659789779718808977460043
tokio-threadpool 0.00020077153219952355192416681984
wasm-bindgen-cli 0.00020011099424928715552474134398
fera-ext 0.00019973032437013832070087093751
fera-graph 0.00019973032437013832070087093751
fera-array 0.00019973032437013832070087093751
pest_derive 0.00019864124307677290042981055329
bit-set 0.00019397016018553287592871003930
siphasher 0.00019281603449309078898363245536
tokio-postgres 0.00019095427813567254901258585242
traverse 0.00018968510314566928987023430864
router 0.00018719685033326087780086721679
maud_macros 0.00018710765565507810471827798704
httparse 0.00018644968787806396118278406959
glutin 0.00018557567470708964826008047222
gl 0.00018342764549265501796727895201
rocket 0.00018251494275567622699481262760
rustc-demangle 0.00018209922960635158356926255330
fera 0.00018204586856512922576033230992
futures-await-syn 0.00018027299417182872116188763201
eager_json 0.00017945087636744120620189979487
serde_json_experimental 0.00017945087636744120620189979487
backtrace-sys 0.00017925986831917746478458342008
tokio-tcp 0.00017897044679344550530651625220
csv-core 0.00017675841746547882944902430058
dcpu 0.00017667413977495705339898490749
pretty_assertions 0.00017635204489532143689971277478
objc 0.00017623563211637636853092170330
proptest 0.00017367987864822770458124445714
exa 0.00017353163996848341510750857175
clap-test 0.00017308905253550304313703289694
ordered_iter 0.00017050715534773383487074371878
hyper-native-tls 0.00016929536629936225923705184204
gimli 0.00016913152683395622517120715500
rusoto_mock 0.00016825375242975889678379020076
rustyline 0.00016780067363837437030907318025
ethcore-bigint 0.00016607272048925491875898119432
tokio-tls 0.00016601890970467718345801588775
json 0.00016563907004713243251679821721
gfx 0.00016534118009789436289265485147
coresimd 0.00016408646481987757578639708367
openssl-sys-extras 0.00016319615671109028581797772972
sha1 0.00016301511792735930801365173970
cortex-m-semihosting 0.00016300643806798286675890929942
difference 0.00016256851751992270108636284842
rure 0.00016112872862216639211797863940
cpp_synom 0.00015945020124998247174584464769
rayon-core 0.00015908589955861712913164074390
tokio-uds 0.00015870296535603007140324827162
hashdb 0.00015642273993534129799924670134
cargo-registry-s3 0.00015535448766513260403406004873
gtk 0.00015528960492658063939283574761
idem 0.00015488271883034356859662472594
ordered-float 0.00015467189178194150193414169170
gobject-sys 0.00015366921372585572061301995017
dogged 0.00015348926612339042143025313880
heck 0.00015332315753539715766189110990
sysctl 0.00015327010769447887853292322724
deque 0.00015313128114621046014023897364
cargo-registry 0.00015287929901415276421131062001
sotassl-sys 0.00015236796371309100479006504170
libgit2-sys 0.00015222633431003041262243036247
crc 0.00015057352247337970176446764192
tokio-fs 0.00015024620769010202554760713411
glib 0.00014957509227502314313497377984
phf_generator 0.00014786691253208090156279208571
lalrpop 0.00014754940871254424317876585704
llvmint 0.00014572123418020999628154366068
metadeps 0.00014556181042627233950155496434
idna 0.00014442258335064505898708009379
ordermap 0.00014417170576061993448116482774
data-encoding 0.00014408150541130951565078899268
i2cdev 0.00014389403111662247745049236780
pico-sys 0.00014380958557630256749310104780
phf_mac 0.00014364535108832510385337699610
tar 0.00014357625652225815618412418928
gazetta 0.00014326662223503939305041532393
diesel 0.00014302065211202558896001757471
extprim 0.00014299433692067009451370784845
assert 0.00014223375817234694428771446528
demo-hack-impl 0.00013975029144419666578789962497
curl-sys 0.00013934729430045244939762039138
esvm-rlp 0.00013920983699880541705796999086
actix-web 0.00013838307900361198135574802848
yup-hyper-mock 0.00013824540836840937545366980732
r2d2 0.00013747108088835394298053704798
plugin 0.00013695921395988325903678162199
pest_grammars 0.00013669123852240493491305706186
handlebars 0.00013661725544948405842299310464
pretty_env_logger 0.00013573752738508951601326124603
dirs 0.00013547841198563364347069726268
volatile-register 0.00013476244245188076509300856287
redis 0.00013453842263625560111625634185
object 0.00013440518023099138418714748600
keccak-hasher 0.00013369464951414392322320834339
rand_derive 0.00013281960996270106550171119508
libloading 0.00013279507626015872893618374739
cpp_demangle 0.00013249539056312909044571535233
sotassl 0.00013201600403345848115839455961
gazetta-cli 0.00013127071550717071910657773870
gazetta-render-ext 0.00013127071550717071910657773870
gazetta-model-ext 0.00013127071550717071910657773870
redox_termios 0.00013051586728377397896017075851
sotassl-sys-extras 0.00013022902881102497974451226437
git2-curl 0.00013014629662993975147723679786
mime_guess 0.00013002593878987182525810983869
same-file 0.00012938148329544270137211881000
zip 0.00012934791592102460548036058086
cookie 0.00012850250894956449679122634233
vulkano 0.00012822569339939653490501036970
png 0.00012797527016336979134754348042
unic-utils 0.00012694664515789885229912759002
iobuf 0.00012514375692666092126578702981
gl_generator 0.00012440626038747319465245511072
pistoncore-input 0.00012410486503988376184685893389
gfx_core 0.00012395089016964305262714918232
bincode_core 0.00012383255371925354360040927304
security-framework 0.00012301513307769692032699049289
hyper-tls 0.00012295113306244517250784276108
cast 0.00012209885547083868082181290493
linux-api 0.00012197257496689019697685280041
brotli 0.00012157244044097611081027554558
socket2 0.00012135616724640938403172174542
crypto-tests 0.00012038429333628258280017297999
exonum 0.00012019154663057742004911992995
exonum-build 0.00012017837371931927169417531065
exonum-derive 0.00012017837371931927169417531065
winit 0.00012001412209954050007171960646
syntex_fmt_macros 0.00011912686391995487252600666173
askama_shared 0.00011865914014668665834185273811
scoped-pool 0.00011838052473050595552513802877
tokio-service 0.00011788382067734027669556745588
core-foundation-sys 0.00011749626964521429353053433298
termios 0.00011736039112214586177963121516
string_cache 0.00011685741007542641131319860470
no-panic 0.00011680804373413957071310004254
slog-term 0.00011611742744127234532557080282
exonum-testkit 0.00011542594050275282622705641522
peg 0.00011542410372361082090443551440
x11 0.00011534524750798757629800112001
askama 0.00011521086118883870944799158176
tokio-async-await 0.00011469452139440749029782734558
docopt_macros 0.00011451974415924857833137123775
tokio-udp 0.00011426464907968454762406118608
tokio-proto 0.00011410447928442836549190603224
tfs-fuse-sys 0.00011408289367129051665884081901
wasm-bindgen-test-crate-a 0.00011394879552539290265208982156
wasm-bindgen-test-crate-b 0.00011394879552539290265208982156
block-cipher-trait 0.00011378099964678856244847116042
findshlibs 0.00011374977149242102545962512794
libz-sys 0.00011347680693087179462728159018
xsv 0.00011322859799707992161255792896
fst 0.00011314363998415339739988388912
isatty 0.00011303034651489637354895151367
dotenv 0.00011291636412407225797168569548
differential-evolution 0.00011266867397015148367055148437
bytecount 0.00011186869132364789811498462235
clang-sys 0.00011113966064766146247307782025
addr2line 0.00011109244375018952034287617048
pcre2 0.00011056122543962954365981410376
prettytable-rs 0.00011033382364847059626308117819
csv-index 0.00011023611608538770101958087499
clock_ticks 0.00011001938118355628201325280280
rspec 0.00010978373869519430345263744098
ucd-trie 0.00010902231155067433848813301944
tokio-signal 0.00010896451862697010052032781102
tfs 0.00010796488359889295854335961033
paste 0.00010790134281112446741970889441
gazetta-bin 0.00010691538971952920596304725809
exonum-configuration 0.00010685933331107469186193464905
h2 0.00010683160999858055863892536408
askama_derive 0.00010658006599779399411077190907
notify 0.00010624033573400026527790152020
quick-xml 0.00010582190179113303506695797918
lazycell 0.00010559439950797945204346434123
fs2 0.00010545310104367361283671938876
quickcheck_seedable 0.00010537699073331548442391397691
unix_socket 0.00010498384545069967767241120304
tokio-channel 0.00010484573538210806232986310738
demo-hack 0.00010429126226795428346392352603
stm32f30x 0.00010406069469334172758641365863
rustls 0.00010363184430512574322764268731
crossterm 0.00010300906881933162432055106628
geo 0.00010297471832709311379428634980
exonum_profiler 0.00010290963137041245407422851432
exonum_leveldb 0.00010290963137041245407422851432
exonum-crypto 0.00010290963137041245407422851432
error 0.00010282415679206148833441103463
gl_common 0.00010280910433892935344768471140
dbus 0.00010274527044029615390017401433
rusttype 0.00010270375840136187551351193425
bufstream 0.00010241947777428784811630524398
gfx_device_gl 0.00010230790197187309418288408969
unic-char-property 0.00010200731509361993872182783338
combine 0.00010184129010715298429938513447
scoped_threadpool 0.00010161446479087244949921636783
lock_api 0.00010161432128880955576971656384
exonum-time 0.00010156979117816771537169406869
exonum-cryptocurrency-advanced 0.00010156979117816771537169406869
primal 0.00010139030156717001565549324260
miniz-sys 0.00010137579374018781844073167075
sleef-sys 0.00010127843194979432102538485783
trackable 0.00010122984721503926934874084687
abscissa 0.00010102772783866953594782839287
stdweb-derive 0.00010097960737862673313847139411
kailua_diag 0.00010056684024395332575658318364
glsl-to-spirv 0.00010048527090348689653261787802
shoggoth 0.00009998816850889904648234940421
ndarray-rand 0.00009956077707077124361745995573
vcpkg 0.00009887070818207772504148528325
html5ever 0.00009879736463120775147046109810
conjecture 0.00009846915142724324413511099996
protoc-rust 0.00009780547650551644405046008979
block-buffer 0.00009760691326650056446299907886
serde_urlencoded 0.00009734421554416419070099308897
flame 0.00009691810048177121501844499818
select 0.00009663937739576936036562521126
hex-literal 0.00009661457188735742343532741927
rusqlite 0.00009647299501455262481144220521
ndarray-parallel 0.00009585180500707188115932372297
pest_meta 0.00009573988936502205663713754857
ctrlc 0.00009533343269486041395965186807
webpki 0.00009524801128869119371932877582
elastic-array 0.00009516277374584156242744853449
core-foundation 0.00009509303630896061830003740400
sha-1 0.00009441322701006542783205843783
winreg 0.00009432829451232328354503414714
unic-ucd-version 0.00009358395077303456371844297967
vulkano-shaders 0.00009327696162262875403340528502
float-cmp 0.00009301654636636754564741474960
hound 0.00009292023757869677174584671642
rustfmt 0.00009287331356719855004599323278
which 0.00009276348751076460589712335825
vecmath 0.00009200356994033741741233212164
sodiumoxide 0.00009197911914201842991951202366
tiny-keccak 0.00009099667378560069878543070665
streaming-stats 0.00009095484238636229517779852038
romio 0.00009085431997383487093180448602
sdl2-sys 0.00009084326318968103817965559221
ts3plugin 0.00009080619381778680940849740599
rocket_codegen 0.00009002628932082670418744763108
suffix 0.00008974281530277568622814415855
sciter-rs 0.00008972343138223647237509267294
foreign-types 0.00008944659154201438442787636118
derive_builder 0.00008905421795442397721060540094
console_error_panic_hook 0.00008893724005831502910958408226
rendarray 0.00008891773596553718646880865029
ndarray-rblas 0.00008891773596553718646880865029
quickersort 0.00008891047824912183766919021588
kailua_syntax 0.00008884624278223166547741040944
libflate 0.00008863574881803055311411954076
mio-st 0.00008828982953843367981194845129
num-derive 0.00008825821455853648635561659042
libressl-pnacl-sys 0.00008819409532578281990349011732
slog-async 0.00008805890431914669585263671925
libssh2-sys 0.00008696667667607036811879689386
snowflake 0.00008681493551050617821489979731
stdweb-internal-macros 0.00008671006096613489272633551463
fxhash 0.00008651089474797355773072471408
schannel 0.00008591880387980296092560739130
digest-buffer 0.00008568994966975373712807229065
serial 0.00008549151223453861105344014915
zmq 0.00008506950814093820290116149119
pnacl-build-helper 0.00008474408787946709079377805018
literalext 0.00008468459707952154431626762277
vulkano-shader-derive 0.00008458852457923784714556580955
euclid 0.00008455507698792260782520019413
arrayref 0.00008437237383400536191741664327
rust-install 0.00008384585885804999455268166075
sgx_trts 0.00008332245506161709068353171670
flate2-crc 0.00008321359735170703029495664627
rmp-serde 0.00008303279647038285199520807334
piston_window 0.00008267001781851493979157152747
linux-embedded-hal 0.00008253544033978718412990216446
smallpt 0.00008248482674829053329194905597
persistent 0.00008231273087101252205859125421
vulkano-win 0.00008184219115515226083707595039
log4rs 0.00008153697500865110026936621868
xattr 0.00008128137132841407213375978236
gag 0.00008100835166916250755769074443
chan 0.00008073832740410091281246796058
modifier 0.00008071008255310824794446361574
unidecode 0.00008052179197576847806579192213
sozu-command-lib 0.00007973851153965689380655190721
debug_unreachable 0.00007951120190250481111014085878
serde_cbor 0.00007944920213093321155646553411
language-tags 0.00007863423544298919439822503907
spidev 0.00007805068660602183436541395833
tabwriter 0.00007804766599312517076029310781
cargo-expand 0.00007786645760597160528370536126
cupid 0.00007774702459890037652915500965
multirust-rs 0.00007727728926921760056224786073
erased-serde 0.00007704514019686224907210864155
simplelog 0.00007690653793172418789536592953
rmp 0.00007687331393379300426699218818
widestring 0.00007678648418185077435815788505
kailua_check 0.00007677665807489112760088334486
sozu-lib 0.00007660107578316412103511257037
cose 0.00007635143249096303368506771792
parse-generics-shim 0.00007625022801557997890326001666
expectest 0.00007587043828323400938579840203
cssparser 0.00007574967220651798369395607535
specs 0.00007574723577851484059269421278
maud_lints 0.00007549979551701419097815837222
stdsimd 0.00007524642332002092761592676462
ethereum-types 0.00007509816869232020884045164522
laminar 0.00007506136028648035607782618150
indoc 0.00007488952494486633768965705427
pancurses 0.00007481390270145409006775222283
elastic_types_derive_internals 0.00007472758247717438114064020249
quoted-string 0.00007466259680359284365419592078
headers-derive 0.00007438453060983185442280041233
headers-core 0.00007438453060983185442280041233
libbindgen 0.00007414471576373720730114558197
encoding-index-korean 0.00007367967843858712622025219918
config 0.00007337116845867899892624786062
users 0.00007335993077301144018372708322
rpassword 0.00007330512401117984170977048830
pistoncore-window 0.00007314926832639339932418814927
finchers-core 0.00007306800228439353926852828369
futures-await-quote 0.00007301905881549328788254760170
gio-sys 0.00007289968647424095802688642776
sxd-document 0.00007272575461300617531961582030
routing 0.00007268113058051459943100652827
adler32 0.00007254211782595272758021598403
random 0.00007249142031949372269941656022
piston 0.00007207359128652457056461722029
openssl-verify 0.00007183105389268091027152318695
bvh 0.00007162908307137469106438271149
kailua_workspace 0.00007138325647429753307085520397
event 0.00007082880580947462773305084438
libimagerror 0.00007079132182161570953794066385
fern 0.00007062931009227190566265863758
black-jack 0.00007058442041876948690008741760
kailua_types 0.00007050206426881029545070816988
